"","CCL2","FKBP14","ACADVL","ADD1","EDEM1","HSP90B1","CUL7","WIPI1","PLA2G4B","TLN1","KLHDC3","SEC31A","XBP1","HERPUD1","DCTN1","SRPRB","HSPA5","DDX11","TATDN2","SYVN1","DNAJB11","EXTL1","ATP6V0D1","HDGF","EXTL2","CTDSP2","DDIT3","SHC1","TSPYL2","TPP1","PDIA5","EXTL3","ARFGAP1","DNAJB9","SULT1A3","DNAJC3","SERP1","IGFBP1","YIF1A","ZBTB17","LMNA","WFS1","KDELR3","CXCL8","CALR","HYOU1","GSK3A","ASNS","PREB","SSR1","CXXC1","MYDGF","PPP2R5B","GOSR2","ATF4","GFPT1","PDIA6","ATF3"
"GSK3A",239,337,729,831,784,326,871,82,748,593,37,324,93,697,947,955,592,98,154,203,809,595,47,480,395,773,193,293,158,175,912,806,764,89,20,906,448,963,712,165,218,279,243,707,386,973,0,994,738,320,383,551,640,653,992,746,594,118
"ASNS",758,546,657,848,8,836,598,240,608,387,384,43,767,133,200,9,112,132,499,885,5,825,23,326,242,948,850,579,249,223,48,467,785,251,1,738,71,121,68,732,0,874,421,440,101,33,994,0,886,696,755,1,425,183,659,320,145,299
"PREB",642,969,312,126,823,150,767,74,544,430,161,65,70,121,10,470,133,241,714,458,808,412,237,863,353,659,857,622,425,545,265,259,903,632,20,912,143,885,3,117,46,700,854,955,441,305,738,886,0,895,140,49,981,930,887,177,568,729
"SSR1",70,974,86,207,919,135,4,22,619,529,260,119,946,316,308,254,143,803,342,551,180,170,654,499,275,63,607,477,837,685,335,358,170,42,25,120,168,600,862,119,194,999,253,4,435,361,320,696,895,0,410,80,176,582,848,977,785,920
"CXXC1",45,754,181,908,605,782,386,575,502,600,0,207,4,178,24,167,623,995,474,808,800,672,70,569,217,239,169,176,861,525,511,450,863,344,90,276,886,698,466,787,619,331,14,433,357,598,383,755,140,410,0,355,784,872,271,227,103,351
"MYDGF",945,273,150,814,8,32,571,2,292,932,57,702,97,799,611,366,0,416,83,795,898,500,104,34,979,238,24,308,186,350,19,7,907,441,26,10,720,969,533,721,1,93,268,558,122,2,551,1,49,80,355,0,846,624,21,374,0,737
"PPP2R5B",592,979,43,582,529,73,378,63,351,450,329,990,872,646,504,676,738,541,154,71,175,61,169,437,318,744,182,574,449,417,338,360,978,22,641,861,972,261,280,846,737,517,567,385,723,56,640,425,981,176,784,846,0,919,908,825,456,154
"GOSR2",84,853,183,238,559,495,34,65,207,127,602,405,830,216,659,501,318,585,758,339,258,17,49,448,641,647,454,47,617,668,923,592,330,170,23,854,780,374,824,640,109,856,757,988,559,457,653,183,930,582,872,624,919,0,304,280,32,277
"ATF4",489,134,347,710,444,683,700,555,705,650,28,266,800,247,431,242,759,531,361,497,41,756,56,87,135,978,641,260,262,64,214,949,624,428,1,800,15,675,187,495,0,868,336,947,123,135,992,659,887,848,271,21,908,304,0,959,249,627
"GFPT1",415,125,811,441,665,82,44,791,862,335,601,672,523,217,300,888,702,250,123,521,500,428,284,538,842,598,660,894,754,620,842,286,384,3,541,62,705,698,544,25,281,410,260,53,881,942,746,320,177,977,227,374,825,280,959,0,685,528
"PDIA6",986,150,44,199,232,55,49,8,525,851,776,25,237,944,19,82,0,508,242,892,31,457,145,459,27,101,673,590,61,269,81,848,52,244,0,545,43,627,146,523,1,155,140,749,106,87,594,145,568,785,103,0,456,32,249,685,0,96
"ATF3",986,273,438,360,593,11,15,74,176,673,973,619,802,250,851,793,78,206,245,965,38,765,383,475,208,830,169,730,622,702,357,753,388,951,474,291,436,758,851,264,518,407,856,859,494,880,118,299,729,920,351,737,154,277,627,528,96,0
