"","CCL2","FKBP14","ACADVL","ADD1","EDEM1","HSP90B1","CUL7","WIPI1","PLA2G4B","TLN1","KLHDC3","SEC31A","XBP1","HERPUD1","DCTN1","SRPRB","HSPA5","DDX11","TATDN2","SYVN1","DNAJB11","EXTL1","ATP6V0D1","HDGF","EXTL2","CTDSP2","DDIT3","SHC1","TSPYL2","TPP1","PDIA5","EXTL3","ARFGAP1","DNAJB9","SULT1A3","DNAJC3","SERP1","IGFBP1","YIF1A","ZBTB17","LMNA","WFS1","KDELR3","CXCL8","CALR","HYOU1","GSK3A","ASNS","PREB","SSR1","CXXC1","MYDGF","PPP2R5B","GOSR2","ATF4","GFPT1","PDIA6","ATF3"
"YIF1A",552,17,17,8,980,199,60,226,510,768,32,777,108,469,73,29,759,363,704,322,273,240,251,412,115,146,336,442,203,226,40,922,39,741,374,819,28,79,0,353,829,202,0,0,329,330,515,353,432,145,609,667,1,246,183,28,442,692
"ZBTB17",381,39,136,699,966,46,1,185,461,3,137,24,79,30,738,112,13,934,293,38,824,421,10,526,7,62,195,11,10,4,8,114,237,97,867,92,0,377,353,0,406,594,22,753,279,48,563,644,643,2,878,461,458,29,67,26,24,721
"LMNA",985,517,175,624,153,1,3,89,904,18,383,112,491,6,825,502,10,79,731,3,44,694,2,31,89,51,2,234,87,60,212,5,414,13,503,13,15,341,829,406,0,25,720,523,14,1,202,481,0,45,285,100,507,132,259,170,11,9
"WFS1",640,543,804,954,0,28,604,466,49,391,985,511,11,577,759,680,838,2,57,178,9,397,971,16,563,318,39,596,68,606,670,38,90,963,673,889,65,999,202,594,25,0,256,117,8,60,76,887,11,637,294,22,75,718,161,846,809,46
"KDELR3",437,13,14,46,302,773,131,92,506,2,88,0,1000,22,575,204,104,427,108,17,110,151,31,230,0,145,188,6,1,39,245,8,204,1,308,52,3,553,0,22,720,256,0,370,991,199,572,212,212,4,32,559,726,149,263,150,489,526
"CXCL8",113,795,558,24,241,85,920,892,599,456,31,956,27,636,5,722,90,230,48,777,721,782,938,626,243,520,45,625,0,777,472,703,519,928,479,447,594,835,0,753,523,117,370,0,2,360,167,160,532,532,707,34,21,742,885,619,113,9
"CALR",595,822,850,785,0,889,947,989,833,764,782,925,0,206,401,351,481,0,0,526,6,696,951,30,932,628,129,345,824,940,913,337,145,810,438,755,860,216,329,279,14,8,991,2,0,963,0,792,0,832,91,151,421,800,458,738,973,89
"HYOU1",994,94,370,512,302,574,116,606,186,47,944,157,770,4,266,718,8,59,911,0,315,8,4,482,216,255,223,3,1,205,276,13,399,46,108,32,669,575,330,48,1,60,199,360,963,0,951,962,3,389,14,576,994,931,12,989,92,798
"GSK3A",628,694,778,158,12,774,690,994,86,708,849,564,10,105,387,158,293,38,32,429,753,761,996,469,837,982,355,926,343,431,182,175,508,505,253,517,956,413,515,563,202,76,572,167,0,951,0,413,84,769,617,3,461,591,856,915,433,3
"ASNS",265,402,755,986,51,862,981,228,515,529,686,736,259,709,782,924,951,2,61,384,76,85,319,271,617,711,602,761,641,773,695,990,464,825,959,855,465,740,353,644,481,887,212,160,792,962,413,0,36,495,189,135,99,160,975,380,801,958
